Country,Satellite Altimetry Year,Satellite Altimetry
Singapore,2016.0834,3.231646
Singapore,2016.1666,-73.828235
Singapore,2016.25,-81.51945
Singapore,2016.3334,163.72068
Singapore,2016.4166,59.648216
Singapore,2016.5,58.724158
Singapore,2016.5834,-5.086147
Singapore,2016.6666,148.52841
Singapore,2016.75,38.424823
Singapore,2016.8334,130.4781
Singapore,2016.9166,46.240862
Singapore,2017,172.81747
Singapore,2017.0834,139.85342
Singapore,2017.1666,42.67577
Singapore,2017.25,0.372625
Singapore,2017.3334,54.159354
Singapore,2017.4166,-12.822067
Singapore,2017.5,-7.241915
Singapore,2017.5834,16.619524
Singapore,2017.6666,112.98814
Singapore,2017.75,252.2943
Singapore,2017.8334,149.03358
Singapore,2017.9166,152.71391
Singapore,2018,112.1903
Singapore,2018.0834,12.839929
Singapore,2018.1666,-2.420426
Singapore,2018.25,-50.4691
Singapore,2018.3334,77.095866
Singapore,2018.4166,3.038133
Singapore,2018.5,55.510588
Singapore,2018.5834,37.345197
Singapore,2018.6666,76.11513
Singapore,2018.75,145.24592
Singapore,2018.8334,149.01112
Singapore,2018.9166,168.89167
Singapore,2019,47.76071
Singapore,2019.0834,-64.89464
Singapore,2019.1666,-49.24597
Singapore,2019.25,-98.173454
Singapore,2019.3334,34.15119
Singapore,2019.4166,22.319544
Singapore,2019.5,-70.08599
Singapore,2019.5834,-53.91092
Singapore,2019.6666,-70.28152
Singapore,2019.75,5.840757
Singapore,2019.8334,46.4224
Singapore,2019.9166,10.137003
Singapore,2020,19.345654
Singapore,2020.0834,-31.421553
Singapore,2020.1666,-110.54638
Singapore,2020.25,41.84397
Singapore,2020.3334,35.33815
Singapore,2020.4166,59.38201
Singapore,2020.5,69.65475
Singapore,2020.5834,32.966252
Singapore,2020.6666,125.39339
Singapore,2020.75,208.99467
Singapore,2020.8334,183.96713
Singapore,2020.9166,170.11571
Singapore,2021,230.61259
Singapore,2021.0834,107.861415
Singapore,2021.1666,53.117447
Singapore,2021.25,118.500605
Singapore,2021.3334,56.553334
Singapore,2021.4166,67.24241
Singapore,2021.5,51.341634
Singapore,2021.5834,180.50058
Singapore,2021.6666,71.00979
Singapore,2021.75,119.93444
Singapore,2021.8334,235.70022
Singapore,2021.9166,247.08118
Singapore,2022,45.604393
Singapore,2022.0834,139.9099
Singapore,2022.1666,38.252823
Singapore,2022.25,88.43682
Singapore,2022.3334,103.363276
Singapore,2022.4166,141.3063
Singapore,2022.5,-36.60304
Singapore,2022.5834,114.387505
Singapore,2022.6666,73.557965
Singapore,2022.75,101.64573
Singapore,2022.8334,179.28906
Singapore,2022.9166,177.76446
Singapore,2023,80.66707
Singapore,2023.0834,70.63972
Singapore,2023.1666,49.59343
Singapore,2023.25,-56.94543
Singapore,2023.3334,-8.816919
Singapore,2023.4166,65.380715
Singapore,2023.5,-34.95253
Singapore,2023.5834,60.14494
Singapore,2023.6666,30.463114
Singapore,2023.75,41.416757
Singapore,2023.8334,-99.02809
Singapore,2023.9166,-45.35844
Singapore,2024,-18.062389
Singapore,2024.0834,-61.03521
Singapore,2024.1666,-37.960242
Singapore,2024.25,13.283147
Singapore,2024.3334,129.21335
Singapore,2024.4166,251.40318
Singapore,2024.5,130.3881
Singapore,2024.5834,60.622256
Singapore,2024.6666,123.44063
Singapore,2024.75,199.5178
Singapore,2024.8334,226.875
Singapore,2024.9166,248.87556
Solomon Islands,1992.0834,
Solomon Islands,1992.1666,
Solomon Islands,1992.25,
Solomon Islands,1992.3334,
Solomon Islands,1992.4166,
Solomon Islands,1992.5,
Solomon Islands,1992.5834,
Solomon Islands,1992.6666,
Solomon Islands,1992.75,-101.79122
Solomon Islands,1992.8334,-98.35773
Solomon Islands,1992.9166,-102.05499
Solomon Islands,1993,-197.54755
Solomon Islands,1993.0834,-167.47957
Solomon Islands,1993.1666,-150.64628
Solomon Islands,1993.25,-142.00951
Solomon Islands,1993.3334,-162.85881
Solomon Islands,1993.4166,-154.10429
Solomon Islands,1993.5,-160.3452
Solomon Islands,1993.5834,-155.4421
Solomon Islands,1993.6666,-136.61815
Solomon Islands,1993.75,-98.06977
Solomon Islands,1993.8334,-81.72167
Solomon Islands,1993.9166,-69.38228
Solomon Islands,1994,-51.460125
Solomon Islands,1994.0834,-19.72886
Solomon Islands,1994.1666,-4.15392
Solomon Islands,1994.25,-28.496707
Solomon Islands,1994.3334,-62.165935
Solomon Islands,1994.4166,-57.76803
Solomon Islands,1994.5,-70.682734
Solomon Islands,1994.5834,-70.803955
Solomon Islands,1994.6666,-93.73537
Solomon Islands,1994.75,-79.94686
Solomon Islands,1994.8334,-76.50853
Solomon Islands,1994.9166,-79.95558
Solomon Islands,1995,-116.36447
Solomon Islands,1995.0834,-98.323844
Solomon Islands,1995.1666,-53.94377
Solomon Islands,1995.25,-59.855387
Solomon Islands,1995.3334,-63.13617
Solomon Islands,1995.4166,-60.000293
Solomon Islands,1995.5,-46.279285
Solomon Islands,1995.5834,-32.89205
Solomon Islands,1995.6666,-20.778192
Solomon Islands,1995.75,-11.995192
Solomon Islands,1995.8334,1.470018
Solomon Islands,1995.9166,-6.475693
Solomon Islands,1996,-2.572373
Solomon Islands,1996.0834,27.597163
Solomon Islands,1996.1666,44.456527
Solomon Islands,1996.25,29.820122
Solomon Islands,1996.3334,-6.97246
Solomon Islands,1996.4166,-33.143073
Solomon Islands,1996.5,-11.075065
Solomon Islands,1996.5834,-5.964635
Solomon Islands,1996.6666,19.046392
Solomon Islands,1996.75,35.00012
Solomon Islands,1996.8334,44.3719
Solomon Islands,1996.9166,39.7792
Solomon Islands,1997,2.874247
Solomon Islands,1997.0834,34.27814
Solomon Islands,1997.1666,0.309938
Solomon Islands,1997.25,-53.463392
Solomon Islands,1997.3334,-80.79712
Solomon Islands,1997.4166,-97.490475
Solomon Islands,1997.5,-103.99518
Solomon Islands,1997.5834,-141.85773
Solomon Islands,1997.6666,-160.3052
Solomon Islands,1997.75,-141.67663
Solomon Islands,1997.8334,-142.24629
Solomon Islands,1997.9166,-124.36768
Solomon Islands,1998,-157.19311
Solomon Islands,1998.0834,-192.6705
Solomon Islands,1998.1666,-211.20146
Solomon Islands,1998.25,-227.46083
Solomon Islands,1998.3334,-204.08154
Solomon Islands,1998.4166,-195.1852
Solomon Islands,1998.5,-192.24894
Solomon Islands,1998.5834,-163.16217
Solomon Islands,1998.6666,-136.1184
Solomon Islands,1998.75,-121.812746
Solomon Islands,1998.8334,-100.442104
Solomon Islands,1998.9166,-85.69943
Solomon Islands,1999,-49.133923
Solomon Islands,1999.0834,-11.692014
Solomon Islands,1999.1666,3.081393
Solomon Islands,1999.25,-12.459712
Solomon Islands,1999.3334,-35.830963
Solomon Islands,1999.4166,-61.03465
Solomon Islands,1999.5,-52.70837
Solomon Islands,1999.5834,-22.688832
Solomon Islands,1999.6666,16.93882
Solomon Islands,1999.75,8.843658
Solomon Islands,1999.8334,17.707894
Solomon Islands,1999.9166,35.796613
Solomon Islands,2000,47.375415
Solomon Islands,2000.0834,61.616164
Solomon Islands,2000.1666,84.23278
Solomon Islands,2000.25,79.00612
Solomon Islands,2000.3334,54.820634
Solomon Islands,2000.4166,24.047388
Solomon Islands,2000.5,-19.097991
Solomon Islands,2000.5834,-28.605975
Solomon Islands,2000.6666,6.796958
Solomon Islands,2000.75,31.99245
Solomon Islands,2000.8334,60.59103
Solomon Islands,2000.9166,49.00852
Solomon Islands,2001,63.502856
Solomon Islands,2001.0834,79.67732
Solomon Islands,2001.1666,85.20113
Solomon Islands,2001.25,72.95973
Solomon Islands,2001.3334,36.473323
Solomon Islands,2001.4166,-10.801561
Solomon Islands,2001.5,-24.344986
Solomon Islands,2001.5834,-13.465914
Solomon Islands,2001.6666,15.278342
Solomon Islands,2001.75,21.19048
Solomon Islands,2001.8334,34.338705
Solomon Islands,2001.9166,8.32656
Solomon Islands,2002,-41.780934
Solomon Islands,2002.0834,-21.133568
Solomon Islands,2002.1666,-7.253125
Solomon Islands,2002.25,20.68825
Solomon Islands,2002.3334,1.064993
Solomon Islands,2002.4166,-8.704415
Solomon Islands,2002.5,-8.64324
Solomon Islands,2002.5834,-32.1988
Solomon Islands,2002.6666,-57.33209
Solomon Islands,2002.75,-48.137985
Solomon Islands,2002.8334,-37.481297
Solomon Islands,2002.9166,-61.09872
Solomon Islands,2003,-81.26501
Solomon Islands,2003.0834,-82.9871
Solomon Islands,2003.1666,-68.1704
Solomon Islands,2003.25,-40.663637
Solomon Islands,2003.3334,0.599377
Solomon Islands,2003.4166,-32.094065
Solomon Islands,2003.5,-32.076538
Solomon Islands,2003.5834,-26.063574
Solomon Islands,2003.6666,-10.1008
Solomon Islands,2003.75,4.102471
Solomon Islands,2003.8334,-16.50438
Solomon Islands,2003.9166,8.743035
Solomon Islands,2004,-40.41909
Solomon Islands,2004.0834,-15.13311
Solomon Islands,2004.1666,17.205322
Solomon Islands,2004.25,-25.554681
Solomon Islands,2004.3334,-20.93985
Solomon Islands,2004.4166,-31.579543
Solomon Islands,2004.5,-53.910308
Solomon Islands,2004.5834,-59.76595
Solomon Islands,2004.6666,-23.044504
Solomon Islands,2004.75,-9.622235
Solomon Islands,2004.8334,8.067852
Solomon Islands,2004.9166,1.9359
Solomon Islands,2005,4.499171
Solomon Islands,2005.0834,-43.537583
Solomon Islands,2005.1666,-70.30933
Solomon Islands,2005.25,-50.60879
Solomon Islands,2005.3334,-25.626034
Solomon Islands,2005.4166,-49.813345
Solomon Islands,2005.5,-35.114747
Solomon Islands,2005.5834,-34.71196
Solomon Islands,2005.6666,10.249926
Solomon Islands,2005.75,23.771048
Solomon Islands,2005.8334,49.59288
Solomon Islands,2005.9166,48.340313
Solomon Islands,2006,60.14083
Solomon Islands,2006.0834,58.3077
Solomon Islands,2006.1666,60.222663
Solomon Islands,2006.25,59.80923
Solomon Islands,2006.3334,36.15097
Solomon Islands,2006.4166,4.971591
Solomon Islands,2006.5,-23.627384
Solomon Islands,2006.5834,-37.28269
Solomon Islands,2006.6666,-21.425037
Solomon Islands,2006.75,-23.124292
Solomon Islands,2006.8334,-16.082875
Solomon Islands,2006.9166,-32.97802
Solomon Islands,2007,-24.923213
Solomon Islands,2007.0834,-31.136664
Solomon Islands,2007.1666,4.81537
Solomon Islands,2007.25,22.762736
Solomon Islands,2007.3334,11.318832
Solomon Islands,2007.4166,-10.878009
Solomon Islands,2007.5,-7.215502
Solomon Islands,2007.5834,13.664129
Solomon Islands,2007.6666,23.753095
Solomon Islands,2007.75,43.63051
Solomon Islands,2007.8334,67.851216
Solomon Islands,2007.9166,53.65927
Solomon Islands,2008,66.8907
Solomon Islands,2008.0834,82.11193
Solomon Islands,2008.1666,105.68632
Solomon Islands,2008.25,92.02943
Solomon Islands,2008.3334,66.502474
Solomon Islands,2008.4166,37.469283
Solomon Islands,2008.5,29.049557
Solomon Islands,2008.5834,27.330639
Solomon Islands,2008.6666,41.198645
Solomon Islands,2008.75,41.583396
Solomon Islands,2008.8334,65.42876
Solomon Islands,2008.9166,95.45907
Solomon Islands,2009,104.77149
Solomon Islands,2009.0834,110.50033
Solomon Islands,2009.1666,126.4565
Solomon Islands,2009.25,99.563815
Solomon Islands,2009.3334,61.227776
Solomon Islands,2009.4166,21.639457
Solomon Islands,2009.5,12.313461
Solomon Islands,2009.5834,6.455715
Solomon Islands,2009.6666,21.998437
Solomon Islands,2009.75,15.767712
Solomon Islands,2009.8334,9.859831
Solomon Islands,2009.9166,-14.839857
Solomon Islands,2010,-12.531155
Solomon Islands,2010.0834,-86.66122
Solomon Islands,2010.1666,-121.834174
Solomon Islands,2010.25,-96.26163
Solomon Islands,2010.3334,-63.40789
Solomon Islands,2010.4166,-36.24372
Solomon Islands,2010.5,-34.870245
Solomon Islands,2010.5834,-11.524064
Solomon Islands,2010.6666,10.625091
Solomon Islands,2010.75,28.887872
Solomon Islands,2010.8334,35.01399
Solomon Islands,2010.9166,31.361062
Solomon Islands,2011,75.32099
Solomon Islands,2011.0834,91.65395
Solomon Islands,2011.1666,96.13817
Solomon Islands,2011.25,97.747624
Solomon Islands,2011.3334,78.81514
Solomon Islands,2011.4166,75.472064
Solomon Islands,2011.5,68.783015
Solomon Islands,2011.5834,71.92536
Solomon Islands,2011.6666,106.05563
Solomon Islands,2011.75,119.11064
Solomon Islands,2011.8334,97.11536
Solomon Islands,2011.9166,115.02256
Solomon Islands,2012,138.50626
Solomon Islands,2012.0834,141.44644
Solomon Islands,2012.1666,150.80117
Solomon Islands,2012.25,115.1265
Solomon Islands,2012.3334,84.61148
Solomon Islands,2012.4166,51.19337
Solomon Islands,2012.5,23.151623
Solomon Islands,2012.5834,9.214672
Solomon Islands,2012.6666,30.47645
Solomon Islands,2012.75,40.5887
Solomon Islands,2012.8334,40.694397
Solomon Islands,2012.9166,64.0798
Solomon Islands,2013,40.74004
Solomon Islands,2013.0834,21.98854
Solomon Islands,2013.1666,43.663904
Solomon Islands,2013.25,60.15333
Solomon Islands,2013.3334,35.63134
Solomon Islands,2013.4166,10.020529
Solomon Islands,2013.5,0.658839
Solomon Islands,2013.5834,13.860541
Solomon Islands,2013.6666,15.442237
Solomon Islands,2013.75,13.581651
Solomon Islands,2013.8334,20.84492
Solomon Islands,2013.9166,25.795773
Solomon Islands,2014,22.250293
Solomon Islands,2014.0834,17.176379
Solomon Islands,2014.1666,-11.107888
Solomon Islands,2014.25,-15.914217
Solomon Islands,2014.3334,-6.558666
Solomon Islands,2014.4166,-0.229618
Solomon Islands,2014.5,26.306968
Solomon Islands,2014.5834,29.78236
Solomon Islands,2014.6666,51.84427
Solomon Islands,2014.75,51.77612
Solomon Islands,2014.8334,53.562377
Solomon Islands,2014.9166,66.11047
Solomon Islands,2015,52.456763
Solomon Islands,2015.0834,31.26902
Solomon Islands,2015.1666,-43.612607
Solomon Islands,2015.25,-36.77446
Solomon Islands,2015.3334,-15.510451
Solomon Islands,2015.4166,-11.113706
Solomon Islands,2015.5,-19.332798
Solomon Islands,2015.5834,-47.351763
Solomon Islands,2015.6666,-20.998036
Solomon Islands,2015.75,-9.059647
Solomon Islands,2015.8334,-4.029448
Solomon Islands,2015.9166,-14.489744
Solomon Islands,2016,-61.469372
Solomon Islands,2016.0834,-83.91149
Solomon Islands,2016.1666,-90.45983
Solomon Islands,2016.25,-100.33792
Solomon Islands,2016.3334,-68.51266
Solomon Islands,2016.4166,-49.103744
Solomon Islands,2016.5,-53.385433
Solomon Islands,2016.5834,-41.455954
Solomon Islands,2016.6666,-21.227583
Solomon Islands,2016.75,29.313542
Solomon Islands,2016.8334,34.53537
Solomon Islands,2016.9166,30.402366
Solomon Islands,2017,44.698764
Solomon Islands,2017.0834,69.257796
Solomon Islands,2017.1666,102.91645
Solomon Islands,2017.25,84.1291
Solomon Islands,2017.3334,22.921506
Solomon Islands,2017.4166,-15.553441
Solomon Islands,2017.5,-29.91932
Solomon Islands,2017.5834,-11.650083
Solomon Islands,2017.6666,23.894152
Solomon Islands,2017.75,59.39341
Solomon Islands,2017.8334,73.62156
Solomon Islands,2017.9166,84.11587
Solomon Islands,2018,73.820524
Solomon Islands,2018.0834,62.75735
Solomon Islands,2018.1666,76.42306
Solomon Islands,2018.25,84.74388
Solomon Islands,2018.3334,91.038756
Solomon Islands,2018.4166,77.49806
Solomon Islands,2018.5,61.49463
Solomon Islands,2018.5834,67.33068
Solomon Islands,2018.6666,82.95204
Solomon Islands,2018.75,82.92886
Solomon Islands,2018.8334,78.75632
Solomon Islands,2018.9166,76.564044
Solomon Islands,2019,21.38555
Solomon Islands,2019.0834,5.986317
Solomon Islands,2019.1666,7.572954
Solomon Islands,2019.25,8.795672
Solomon Islands,2019.3334,12.315909
Solomon Islands,2019.4166,8.940143
Solomon Islands,2019.5,29.446706
Solomon Islands,2019.5834,51.82988
Solomon Islands,2019.6666,58.69019
Solomon Islands,2019.75,51.91233
Solomon Islands,2019.8334,63.88952
Solomon Islands,2019.9166,58.55785
Solomon Islands,2020,15.336067
Solomon Islands,2020.0834,-24.617003
Solomon Islands,2020.1666,8.573291
Solomon Islands,2020.25,55.884846
Solomon Islands,2020.3334,87.071195
Solomon Islands,2020.4166,63.94404
Solomon Islands,2020.5,53.984717
Solomon Islands,2020.5834,67.22285
Solomon Islands,2020.6666,78.10356
Solomon Islands,2020.75,85.951276
Solomon Islands,2020.8334,92.328876
Solomon Islands,2020.9166,95.961034
Solomon Islands,2021,132.71835
Solomon Islands,2021.0834,126.80805
Solomon Islands,2021.1666,121.096894
Solomon Islands,2021.25,129.11612
Solomon Islands,2021.3334,98.21908
Solomon Islands,2021.4166,90.43505
Solomon Islands,2021.5,105.362944
Solomon Islands,2021.5834,109.491155
Solomon Islands,2021.6666,111.38779
Solomon Islands,2021.75,136.47221
Solomon Islands,2021.8334,145.65684
Solomon Islands,2021.9166,157.65783
Solomon Islands,2022,147.90018
Solomon Islands,2022.0834,153.02065
Solomon Islands,2022.1666,194.98938
Solomon Islands,2022.25,191.62521
Solomon Islands,2022.3334,158.77613
Solomon Islands,2022.4166,151.61358
Solomon Islands,2022.5,158.52082
Solomon Islands,2022.5834,165.37213
Solomon Islands,2022.6666,178.49173
Solomon Islands,2022.75,179.06971
Solomon Islands,2022.8334,167.5688
Solomon Islands,2022.9166,191.75981
Solomon Islands,2023,201.78127
Solomon Islands,2023.0834,215.78497
Solomon Islands,2023.1666,184.2131
Solomon Islands,2023.25,170.22794
Solomon Islands,2023.3334,154.29732
Solomon Islands,2023.4166,101.08714
Solomon Islands,2023.5,63.77285
Solomon Islands,2023.5834,34.576207
Solomon Islands,2023.6666,61.85233
Solomon Islands,2023.75,54.171633
Solomon Islands,2023.8334,20.212585
Solomon Islands,2023.9166,10.492793
Solomon Islands,2024,37.818685
Solomon Islands,2024.0834,16.507238
Solomon Islands,2024.1666,58.138505
Solomon Islands,2024.25,54.331124
Solomon Islands,2024.3334,45.38521
Solomon Islands,2024.4166,25.862988
Solomon Islands,2024.5,24.61903
Solomon Islands,2024.5834,22.958227
Solomon Islands,2024.6666,40.595796
Solomon Islands,2024.75,82.88114
Solomon Islands,2024.8334,93.32564
Solomon Islands,2024.9166,113.067165
South Africa,1992.0834,
South Africa,1992.1666,
South Africa,1992.25,
South Africa,1992.3334,
South Africa,1992.4166,
South Africa,1992.5,
South Africa,1992.5834,
South Africa,1992.6666,
South Africa,1992.75,-24.340827
South Africa,1992.8334,-14.540238
South Africa,1992.9166,16.523328
South Africa,1993,27.596254
South Africa,1993.0834,29.233458
South Africa,1993.1666,34.79797
South Africa,1993.25,-3.14023
South Africa,1993.3334,-16.740525
South Africa,1993.4166,-46.03246
South Africa,1993.5,-48.589148
South Africa,1993.5834,-18.487925
South Africa,1993.6666,-60.732357
South Africa,1993.75,-42.084385
South Africa,1993.8334,-23.14014
South Africa,1993.9166,-54.2534
South Africa,1994,-16.27482
South Africa,1994.0834,11.145641
South Africa,1994.1666,-1.651714
South Africa,1994.25,-1.775329
South Africa,1994.3334,-6.686274
South Africa,1994.4166,-10.00137
South Africa,1994.5,-46.035077
South Africa,1994.5834,-58.053814
South Africa,1994.6666,-32.955874
South Africa,1994.75,-25.255837
South Africa,1994.8334,-25.636358
South Africa,1994.9166,-32.922376
South Africa,1995,-31.739715
South Africa,1995.0834,-25.277628
South Africa,1995.1666,-23.30105
South Africa,1995.25,4.258972
South Africa,1995.3334,10.770399
South Africa,1995.4166,-26.138542
South Africa,1995.5,-58.12659
South Africa,1995.5834,-57.483114
South Africa,1995.6666,-31.328667
South Africa,1995.75,-26.107961
South Africa,1995.8334,-20.20465
South Africa,1995.9166,-14.213118
South Africa,1996,14.484574
South Africa,1996.0834,12.755297
South Africa,1996.1666,-3.282952
South Africa,1996.25,3.393382
South Africa,1996.3334,-21.288505
South Africa,1996.4166,-47.11666
South Africa,1996.5,-50.610103
South Africa,1996.5834,-66.42829
South Africa,1996.6666,-53.812213
South Africa,1996.75,-49.818005
South Africa,1996.8334,-34.72181
South Africa,1996.9166,-8.80106
South Africa,1997,5.505868
South Africa,1997.0834,-15.965566
South Africa,1997.1666,4.553059
South Africa,1997.25,-19.082641
South Africa,1997.3334,-19.64824
South Africa,1997.4166,-39.90829
South Africa,1997.5,-67.55594
South Africa,1997.5834,-62.511034
South Africa,1997.6666,-57.32935
South Africa,1997.75,-16.73561
South Africa,1997.8334,-44.5307
South Africa,1997.9166,-30.490497
South Africa,1998,-2.959841
South Africa,1998.0834,0.445758
South Africa,1998.1666,-11.540078
South Africa,1998.25,10.536908
South Africa,1998.3334,-16.257066
South Africa,1998.4166,-43.3752
South Africa,1998.5,-24.36918
South Africa,1998.5834,-73.80767
South Africa,1998.6666,-25.45969
South Africa,1998.75,-13.571495
South Africa,1998.8334,-23.304833
South Africa,1998.9166,-18.452866
South Africa,1999,1.22075
South Africa,1999.0834,33.281155
South Africa,1999.1666,-10.5391
South Africa,1999.25,12.436924
South Africa,1999.3334,-0.913205
South Africa,1999.4166,3.020245
South Africa,1999.5,-12.015758
South Africa,1999.5834,-15.157852
South Africa,1999.6666,-26.218077
South Africa,1999.75,-34.48041
South Africa,1999.8334,-11.120698
South Africa,1999.9166,33.462513
South Africa,2000,25.385443
South Africa,2000.0834,15.668472
South Africa,2000.1666,-1.757396
South Africa,2000.25,-18.691437
South Africa,2000.3334,-28.80668
South Africa,2000.4166,-40.00162
South Africa,2000.5,-34.75006
South Africa,2000.5834,-63.69368
South Africa,2000.6666,-48.018973
South Africa,2000.75,-32.127
South Africa,2000.8334,-3.950819
South Africa,2000.9166,2.940694
South Africa,2001,6.799877
South Africa,2001.0834,1.00707
South Africa,2001.1666,8.068832
South Africa,2001.25,-14.284135
South Africa,2001.3334,-8.387046
South Africa,2001.4166,-12.587905
South Africa,2001.5,-32.039154
South Africa,2001.5834,-40.17143
South Africa,2001.6666,-37.01271
South Africa,2001.75,-33.69784
South Africa,2001.8334,-18.97317
South Africa,2001.9166,-8.115831
South Africa,2002,20.147216
South Africa,2002.0834,40.85629
South Africa,2002.1666,28.287608
South Africa,2002.25,-25.00362
South Africa,2002.3334,-18.918522
South Africa,2002.4166,-17.607447
South Africa,2002.5,-28.5033
South Africa,2002.5834,-36.730416
South Africa,2002.6666,-28.821986
South Africa,2002.75,-33.766743
South Africa,2002.8334,-39.656553
South Africa,2002.9166,3.822625
South Africa,2003,6.707049
South Africa,2003.0834,32.892674
South Africa,2003.1666,6.790245
South Africa,2003.25,8.99505
South Africa,2003.3334,5.313531
South Africa,2003.4166,-2.514771
South Africa,2003.5,-3.677153
South Africa,2003.5834,-21.545041
South Africa,2003.6666,-18.771816
South Africa,2003.75,-25.254276
South Africa,2003.8334,-25.903165
South Africa,2003.9166,-12.820008
South Africa,2004,-2.550988
